0xffff800010af9580,0,0,0,0,0,1,4,1,4,1,2,2,2,2,2,1,1,2,2,2,2,2,2,4,2,4,2,4,1,4,4,2
0xffff800010af9584,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,2,4,4,0,0,0
0xffff800010af9588,0,1,0,0,0,1,0,1,1,1,0,0,0,2,2,0,2,2,1,1,2,2,1,2,0,1,1,4,1,4,4,2
0xffff800010af958c,0,4,0,4,0,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4
0xffff800010af9590,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,4,1,1,2,1,1,1,2,0,1,1,4,1,4,4,1
0xffff800010af9594,1,1,1,1,1,4,4,4,1,4,4,4,1,4,1,1,4,4,4,4,4,0,4,4,4,4,1,4,4,4,2,4
0xffff800010af9598,1,1,1,1,1,1,0,0,1,3,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,4,4,3,1,1,1
0xffff800010af959c,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,2,1,1,0,1,2,0,0,1,4,1,4,4,4
0xffff800010af95a0,0,5,0,0,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,4,1,1,1,1
0xffff800010af95a4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0
0xffff800010af95a8,0,5,0,0,0,1,0,1,1,1,0,0,0,0,0,1,4,1,1,22,4,1,1,2,0,1,2,4,4,4,4,1
0xffff800010af95ac,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
0xffff800010af95b0,3,3,3,3,1,1,1,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,4,3,3,4,4,3,3
0xffff800010af95b4,3,3,3,3,3,1,0,1,3,1,3,3,3,3,3,3,3,3,1,1,1,1,3,3,3,4,3,3,4,4,3,3
0xffff800010af95b8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0
0xffff800010af95bc,17,0,0,0,0,1,0,1,10,1,0,10,0,0,25,17,10,1,4,1,10,10,10,3,25,10,1,4,10,4,4,1
0xffff800010af95c0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,2,4,0
0xffff800010af95c4,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,4,0,0
0xffff800010af95c8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0
0xffff800010af95cc,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,0,0,0,4,0,0
0xffff800010af95d0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,2,4,4,0,0,0
0xffff800010af95d4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,2,4,4,0,0,0
0xffff800010af95d8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,4,0,0,0
0xffff800010af95dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,4,0
