0xffff800010baa480,2,2,2,2,2,1,0,0,2,1,2,2,2,2,2,2,2,2,2,0,2,2,1,4,2,4,4,4,4,2,1,1
0xffff800010baa484,0,0,0,0,0,1,0,1,0,1,2,2,2,2,2,2,2,0,0,0,0,0,0,2,0,0,0,4,2,4,4,2
0xffff800010baa488,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,4,0,0,0
0xffff800010baa48c,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,4,4,0
0xffff800010baa490,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,1,4,4,0,1,1,1
0xffff800010baa494,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,4,2,4,4,2
0xffff800010baa498,0,0,0,0,0,4,4,4,1,4,4,4,1,4,1,1,4,4,4,4,4,1,4,4,4,4,0,4,4,4,2,4
0xffff800010baa49c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,4,0,0,0
0xffff800010baa4a0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,4,0
0xffff800010baa4a4,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,4,1,4,4,0
0xffff800010baa4a8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
0xffff800010baa4ac,0,0,0,0,0,1,0,1,0,1,2,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,4,1,4,4,0
0xffff800010baa4b0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,4,4,0,1,1,1
0xffff800010baa4b4,19,19,19,19,19,19,19,19,19,0,11,11,11,11,19,19,19,19,19,25,25,19,0,0,0,19,4,4,25,25,25,25
0xffff800010baa4b8,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0
0xffff800010baa4bc,1,3,3,3,3,1,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,0,4,1,4,3,3,0,4,3,3
0xffff800010baa4c0,0,3,3,3,0,1,2,0,0,1,3,2,3,2,0,0,0,1,1,1,1,1,0,0,3,4,3,0,4,4,3,0
0xffff800010baa4c4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0
0xffff800010baa4c8,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0
0xffff800010baa4cc,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,4,4,0,0
0xffff800010baa4d0,0,1,1,0,0,1,1,13,18,1,1,1,1,18,1,18,15,1,1,1,1,1,0,4,0,4,0,15,4,4,1,1
0xffff800010baa4d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,4,0
0xffff800010baa4d8,18,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,14,4,1,4,0,0,0,4,0,0
0xffff800010baa4dc,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,4,4,4,0,4
0xffff800010baa4e0,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,4,0,0,0
0xffff800010baa4e4,0,0,1,1,0,19,19,19,0,0,0,0,0,0,0,0,19,0,19,0,19,0,0,0,0,4,4,4,4,0,0,0
0xffff800010baa4e8,19,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,4,2,4
0xffff800010baa4ec,14,14,14,14,14,1,1,0,0,1,14,0,0,0,0,14,0,0,1,1,1,0,14,4,1,4,14,0,0,4,0,0
0xffff800010baa4f0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,4,2,4,0
0xffff800010baa4f4,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0
0xffff800010baa4f8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,1,4,1,0,0
0xffff800010baa4fc,2,2,2,2,2,1,1,4,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,0,2,2,2,4,9,1,1
0xffff800010baa500,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,0,0,0
0xffff800010baa504,3,3,3,3,3,2,2,2,2,2,4,4,1,1,1,1,1,1,1,1,1,1,2,4,2,4,2,4,4,0,1,2
0xffff800010baa508,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,2,4,4,0,0,0
0xffff800010baa50c,3,0,0,19,0,0,0,0,0,0,4,4,0,0,0,0,2,2,2,2,2,4,4,2,4,2,4,2,1,4,2,2
0xffff800010baa510,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,2,4,4,0,0,0
0xffff800010baa514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,4,0
0xffff800010baa518,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,15,4,4,1,4,0
0xffff800010baa51c,0,0,0,0,0,1,1,13,0,1,0,0,13,0,13,0,0,0,1,1,1,1,0,4,1,4,0,0,0,4,13,0
0xffff800010baa520,0,0,1,1,0,13,0,13,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,4,13,4,4,1,4,1,13,0
0xffff800010baa524,13,0,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,4,4,4
0xffff800010baa528,0,0,0,0,0,1,0,0,15,1,15,15,0,15,15,15,15,0,15,1,1,1,0,0,0,4,0,15,0,4,0,0
0xffff800010baa52c,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,15,4,4,4,0,15,0
0xffff800010baa530,0,0,1,1,0,15,15,15,15,0,15,0,0,0,0,4,15,15,15,0,0,15,0,0,15,4,15,4,15,15,15,0
0xffff800010baa534,15,15,15,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,4,1,3
0xffff800010baa538,0,0,0,0,0,1,13,13,0,0,0,0,13,0,0,13,0,13,13,1,1,1,0,0,0,4,0,0,0,4,13,13
0xffff800010baa53c,0,0,0,0,0,1,0,0,3,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,4,0,0,0,4,0,0
0xffff800010baa540,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,4,0,4,0,0,0,4,0,0
0xffff800010baa544,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,4,4,1,4,0
0xffff800010baa548,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,4,0,0,0
